N,tau,type,probability,mean,second_moment,third_moment,fourth_moment,variance,skewness,kurtosis
100,0.0203091762090473,pk,"[0.9996432034353832, 0.9967932793995515, 0.9911170824619778, 0.9826615609756023, 0.9714962607906045, 0.957712295686579, 0.9414210112787663, 0.9227523723934359, 0.9018531096306601, 0.8788846655409129, 0.8540209843428878, 0.8274461913415706, 0.7993522091962139, 0.7699363578398021, 0.7393989833635165, 0.7079411585086379, 0.6757624937985417, 0.6430590938893102, 0.6100216886043914, 0.5768339625663578, 0.543671101492913, 0.5106985673298938, 0.47807110857175084, 0.4459320065831106, 0.41441255359817947, 0.3836317534565508, 0.3536962321347905, 0.324700341812734, 0.29672643958772466, 0.26984532006305845, 0.2441167798270134, 0.219590291306298, 0.19630576354426868, 0.17429436805377602, 0.15357940894980907, 0.1341772179899176, 0.11609805685090262, 0.09934701085923499, 0.08392486038998578, 0.06982891817210134, 0.05705382272292109, 0.045592280015384935, 0.035435747219363004, 0.026575053904396552, 0.019000957433296366, 0.012704630386445523, 0.007678078744221496, 0.003914490215700354, 0.0014085125579671228, 0.00015646200000709145]",,,,,,,
100,0.0203091762090473,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0621122318341497e-09, 1.651013071269462e-08, 1.9655856535782332e-07, 1.828403944302739e-06, 1.3505144469228474e-05, 8.02627870408749e-05, 0.00038803431107708883, 0.001540037889314875, 0.005056152093411753, 0.013820535568848566, 0.031621553451651734, 0.06083377900538731, 0.09876886809711838, 0.13574308125919893, 0.1582972329459224, 0.1569174591168613, 0.1323915801929947, 0.09514034568212858, 0.0582492029625927, 0.03037563646364832, 0.013481608037045161, 0.005086100874513586, 0.001628042611987509, 0.00044110638524730056, 0.00010085651434149967, 1.9387959614207364e-05, 3.1194143447179037e-06, 4.1781519593926833e-07, 4.628838407123047e-08, 4.2092948413806775e-09, 3.1133412405177445e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.940552199382985,2044.135675300676,94067.50934319058,4377896.114047231,24.48244331520937,2.414281168341404,1786.665451629087
100,0.0203091762090473,analytic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4903597314368197e-10, 4.836757226232793e-09, 6.986520042843658e-08, 7.695874706175655e-07, 6.59400153605719e-06, 4.465444304088645e-05, 0.00024213874491438493, 0.0010627104317129325, 0.0038088215842571075, 0.011230987663846337, 0.027414776068785313, 0.05568291271539302, 0.0945075845116888, 0.13449616332032321, 0.16092876066849773, 0.16223296927781655, 0.1379963170206948, 0.09913230368845513, 0.06016496361010709, 0.030844988179600907, 0.013348762428577824, 0.0048706135951697965, 0.001495696881090419, 0.0003856553369108031, 8.324523715465176e-05, 1.4987803888056881e-05, 2.240906635808097e-06, 2.7678264120076933e-07, 2.806638506813044e-08, 2.3194395365456e-09, 1.5487071158538247e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.14415712769176,1884.66526442092,83320.57340566075,3726526.579811501,23.24697016196388,2.337237560772337,1611.1477578803897
100,0.0203091762090473,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2650860862887884e-09, 1.9203002442971415e-08, 2.236132417770101e-07, 2.0379134066570754e-06, 1.4772196718450105e-05, 8.63017669086796e-05, 0.00041083324291929014, 0.001608237839077228, 0.005216735776633595, 0.014112462633654677, 0.03201125183351142, 0.06115767499819683, 0.09877817517696616, 0.13528330966241067, 0.15748494484762188, 0.15611064555674123, 0.13193990276349998, 0.09514735086455252, 0.05856017575938692, 0.03075281979191173, 0.013769484395335627, 0.0052498762573955, 0.0017013437027937719, 0.00046752865892256575, 0.00010861408324557679, 2.125262111146484e-05, 3.4868619004493293e-06, 4.771032714785681e-07, 5.4094599268472774e-08, 5.0435255988386646e-09, 3.8316500400139526e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.94055219655733,2044.397251702074,94102.86505737074,4381120.114960011,24.74401997057976,2.5038146743609104,1824.807862635702
100,0.0257191380905934,pk,"[0.9995979835442116, 0.9963878640413052, 0.9899995669326829, 0.9804963898480608, 0.9679718300767681, 0.9525478904771596, 0.9343728937370109, 0.9136188641590431, 0.89047854676281, 0.8651621417063291, 0.8378938374673857, 0.808908228885822, 0.7784467059615034, 0.7467538964150877, 0.7140742396417105, 0.6806487621291604, 0.646712115074092, 0.6124899242409749, 0.5781964905284448, 0.544032867701917, 0.5101853317977519, 0.4768242451794303, 0.44410330755472077, 0.41215917668905466, 0.38111143337994025, 0.35106285858972885, 0.3220999855993152, 0.2942938866484136, 0.2677011517200637, 0.2423650167940963, 0.2183165999217342, 0.19557620563114161, 0.1741546612935055, 0.1540546529233397, 0.13527203224096657, 0.11779707147396876, 0.10161564712653266, 0.08671033861457536, 0.07306143211052196, 0.06064782402030366, 0.049447822153683166, 0.039439845754964016, 0.03060302810285987, 0.0229177273457781, 0.0163659526067438, 0.010931713197861466, 0.006601299056704551, 0.0033635003060594475, 0.0012097731990036004, 0.00013435870692133603]",,,,,,,
100,0.0257191380905934,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.667389747116788e-10, 6.734485057501585e-09, 9.228148748160802e-08, 9.676881176282793e-07, 7.922198580763739e-06, 5.1458294887257795e-05, 0.00026872448260058186, 0.001140659991132645, 0.003971631495939805, 0.01143062073090914, 0.02736842855269949, 0.054808673601594235, 0.09221904040960455, 0.1308510423441952, 0.15704744350168992, 0.1598161385732289, 0.13814472623843088, 0.10156040355683159, 0.06355049307273826, 0.03385536593535719, 0.015351246110047009, 0.005920282911626692, 0.0019394322811924962, 0.0005387104843171573, 0.00012657533010989935, 2.508111887594269e-05, 4.175790813715466e-06, 5.815342230122034e-07, 6.737822600952148e-08, 6.453329642205705e-09, 5.070452755633301e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.27783783536863,1897.1558278285104,84201.27411169311,3782094.062913052,24.18458012404585,3.159173056454165,1743.7402076534927
100,0.0257191380905934,analytic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1940247777971371e-09, 2.104789623369129e-08, 2.754788247001382e-07, 2.7447552949605546e-06, 2.12340542143478e-05, 0.0001295925082128576, 0.000632085441030928, 0.002490336536324542, 0.007995938545136921, 0.021076755158231566, 0.0458895803165078, 0.0829458995852752, 0.12498116860073073, 0.15751183916316833, 0.16647134989347745, 0.14783548923356948, 0.11046465026167865, 0.06950530608054006, 0.03683570039288183, 0.016438009654175814, 0.006171619192457554, 0.0019468048156603215, 0.0005149656895380087, 0.00011393794288526161, 2.1019303161858867e-05, 3.2207216121451433e-06, 4.0800478507951135e-07, 4.249837897709896e-08, 3.61629989079478e-09, 2.494793631429317e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.69147218397613,1760.908910082073,75312.85862399556,3260305.626878716,22.730057214817407,2.6746845695888624,1540.4275229014456
100,0.0257191380905934,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.750951070395011e-10, 8.423881503699028e-09, 1.1173101840241634e-07, 1.1368798996868013e-06, 9.053473756735481e-06, 5.734387716715536e-05, 0.0002927346346093305, 0.0012176779705844853, 0.004165139944748708, 0.011805669274173472, 0.02790660641887762, 0.055311995976803946, 0.09233792045335762, 0.1303174495880788, 0.1559546193496234, 0.1586373755361435, 0.1374078181364509, 0.10147697999560144, 0.06394410682440613, 0.034388928670734835, 0.015780242337787288, 0.006173889518789088, 0.002056850338844569, 0.0005824493083287938, 0.00013985782303118743, 2.8390766466774974e-05, 4.854180557957835e-06, 6.959060693098492e-07, 8.320333261044227e-08, 8.243178142725709e-09, 6.715640774528305e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.2778378315474,1897.519372787245,84248.61560252105,3786256.438423233,24.548125413529533,3.300323384697549,1796.223034856841
100,0.0316227766016837,pk,"[0.9995950611538471, 0.996519853125816, 0.9904076647904088, 0.9813167524624818, 0.9693269848593297, 0.9545858135576601, 0.9372615202077742, 0.9174508708136013, 0.8953771552655205, 0.8712674661355057, 0.8452921411139824, 0.8175677912494399, 0.7885977439825717, 0.7584412845417842, 0.7272373668808773, 0.6952694939914076, 0.6630236892697533, 0.6301529235053347, 0.5970647121128448, 0.5641177945267889, 0.5314261769794283, 0.4990701014851022, 0.4671586943127494, 0.43581182406246594, 0.4051434310884614, 0.3752562577422918, 0.3462411881799816, 0.31817725588710516, 0.2911306121937149, 0.2651493649694891, 0.24025114952266813, 0.21641964864971494, 0.19367864652885416, 0.17223608975967208, 0.15220362084339484, 0.13314061789006665, 0.11544143507266696, 0.09895309293374766, 0.08381824271588359, 0.0697964708433626, 0.0571061599845751, 0.0457116183795793, 0.03557892120272308, 0.026722318507687116, 0.01915063723782597, 0.012810041517687262, 0.007749153852158587, 0.003950522538600452, 0.0014236541483096381, 0.00015822328754062717]",,,,,,,
100,0.0316227766016837,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1560636860137249e-10, 2.253653467168972e-09, 3.286487085185096e-08, 3.676658224403247e-07, 3.219025943581023e-06, 2.2415733997962526e-05, 0.00012580010087606946, 0.0005752599553087171, 0.002163069295319446, 0.006739474303541829, 0.01751152487155963, 0.03815105409729002, 0.07000487322837501, 0.10859365992561011, 0.14283961393835742, 0.1596986809757617, 0.152037772850973, 0.12341063703518429, 0.08547382755803061, 0.050524622924013766, 0.025483302132160914, 0.010958868188942265, 0.004013126689607843, 0.0012491693959292228, 0.0003297188450152253, 7.357659874364343e-05, 1.3829192409583137e-05, 2.1795329380615982e-06, 2.864837296700812e-07, 3.1204396211928504e-08, 2.795032076268763e-09, 2.0400786504682887e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.44147851069302,1999.735744711315,91068.55106147376,4195700.982038645,24.69073249492567,2.7526206480979454,1817.0112598501144
100,0.0316227766016837,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1585676646300934e-10, 2.257892061381049e-09, 3.291658459035245e-08, 3.681337878365468e-07, 3.2222291357132345e-06, 2.2432532648833008e-05, 0.00012586803309249642, 0.0005754715634214799, 0.002163570736501039, 0.006740346075003226, 0.017512521925684706, 0.03815145251430066, 0.07000384879264039, 0.10859116248063602, 0.142836840549412, 0.15969730625990647, 0.1520385082361364, 0.12341267674090435, 0.08547573529565297, 0.05052554981757669, 0.025483328472357965, 0.010958507753604038, 0.0040127799068792585, 0.0012489667115928745, 0.00032963215927201865, 7.354785491527347e-05, 1.3821618505963943e-05, 2.1779288174427485e-06, 2.8620937866316273e-07, 3.116649086525334e-08, 2.79081314693675e-09, 2.0363147133504964e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.44147850966,1999.7360405277216,91068.5827969232,4195703.159302169,24.691028403150767,2.744910497829551,1817.0529092047364
100,0.0325702065565978,pk,"[0.9995510689551805, 0.9959677262443881, 0.9888440645158683, 0.9782651477048756, 0.9643561467038367, 0.9472795219847373, 0.927231417030482, 0.9044373824541941, 0.8791475704217653, 0.8516315527264294, 0.8221729232303433, 0.7910638461596295, 0.7585997062962783, 0.7250740058425935, 0.6907736365105428, 0.6559746351363387, 0.6209385080135852, 0.5859091842955761, 0.5511106334979573, 0.5167451574127494, 0.4829923436446036, 0.45000864735848195, 0.41792755032241263, 0.3868602323959356, 0.3568966804926693, 0.3281071537602394, 0.30054392113475964, 0.27424318824154564, 0.24922713439124605, 0.22550598667394633, 0.20308006632284784, 0.18194175201943305, 0.162077315113423, 0.14346859229679945, 0.12609447166136253, 0.10993217790153338, 0.09495835138585991, 0.08114992371510932, 0.06848479904921524, 0.05694235586923817, 0.04650378793235137, 0.037152306025210025, 0.028873223810458214, 0.02165395170788184, 0.01548392248400278, 0.010354471177396175, 0.006258690299918258, 0.0031912790473833585, 0.0011484026455858454, 0.00012757504497872577]",,,,,,,
100,0.0325702065565978,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.68300545177992e-09, 2.7696582941645577e-08, 3.402123546718808e-07, 3.199070548604342e-06, 2.349338577150632e-05, 0.00013694465322790654, 0.000642074214313721, 0.0024481700322223398, 0.007661286691893861, 0.019829480358772147, 0.04272510767272278, 0.07705120735320192, 0.11683555769405708, 0.1495223153590023, 0.1619970777276838, 0.148950096530814, 0.1164442967821983, 0.07750251594426828, 0.04395269820279815, 0.021245228275250647, 0.00875107342412762, 0.003069623987980939, 0.0009158164995707748, 0.00023199121646866403, 4.9781021759767684e-05, 9.021982305431267e-06, 1.3759457561169807e-06, 1.7580780924678438e-07, 1.8719802946863107e-08, 1.6505501327261489e-09, 1.195985265519943e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.05252817665343,1792.5571099452495,77415.88250272837,3385837.6042234995,24.14198389701869,3.861212355928728,1737.754243940115
100,0.0325702065565978,analytic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0934272299801403e-10, 6.788377638133758e-09, 1.0685800612535759e-07, 1.2462131723926175e-06, 1.1039267910494425e-05, 7.575197395617457e-05, 0.000409091508371331, 0.001761215088226832, 0.006108948977013834, 0.0172219634935781, 0.039747460931656486, 0.07555305818604897, 0.11886517463007361, 0.15540396486038027, 0.16938232033278464, 0.15429485403381832, 0.11768034560755425, 0.07524032866078902, 0.04035196371169958, 0.018154154473791245, 0.006848202191795584, 0.0021638144818091755, 0.000571765238432588, 0.00012607532282422106, 2.313410916458448e-05, 3.5204478358695714e-06, 4.424543925286411e-07, 4.570097013642319e-08, 3.856955761638436e-09, 2.6415748885879297e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0236411494777,1623.975311239161,66768.11761714389,2780242.477906081,22.08346037699698,2.991537561058067,1454.1558436574414
100,0.0325702065565978,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9970084028639088e-09, 3.203326913076268e-08, 3.8437262483257757e-07, 3.5382047331219177e-06, 2.549020315958383e-05, 0.00014606117229567622, 0.0006745459141451561, 0.00253839693896413, 0.007855003138770463, 0.020141743290343926, 0.04307280451093281, 0.07723339611083606, 0.11664216441671521, 0.14892504191141834, 0.1612326829860796, 0.14837134481312414, 0.1162641013490785, 0.07767681472289321, 0.04428065930976362, 0.021543778647473102, 0.008943480803340108, 0.0031654936240400767, 0.0009540584028580216, 0.0002444106246799344, 5.309313743453788e-05, 9.750309962086205e-06, 1.5081582358326618e-06, 1.9560109720067644e-07, 2.1156852729298138e-08, 1.896246121283253e-09, 1.3975815415829398e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.052528174871,1792.7835029000316,77444.45582255536,3388274.223363856,24.36837700171236,3.8733345271029975,1770.1929200403392
100,0.0412462638290135,pk,"[0.9995222627582493, 0.9957107523582879, 0.9881427946180873, 0.9769269128644434, 0.9622219543661282, 0.9442325551203786, 0.9232033982821671, 0.8994125061016883, 0.8731638395429437, 0.8447794996289145, 0.8145918292723543, 0.7829357043941979, 0.7501412796045288, 0.7165274187430398, 0.682395996605415, 0.6480272082566394, 0.6136759695180479, 0.5795694395468091, 0.5459056467691715, 0.5128531550800428, 0.4805516700978875, 0.4491134565896854, 0.4186254185878269, 0.38915168326079635, 0.3607365277523752, 0.33340749405965364, 0.3071785493211544, 0.2820531661432401, 0.2580272182884989, 0.23509160963468032, 0.21323457736846513, 0.19244363268566786, 0.1727071228067982, 0.15401541614933695, 0.13636172752838305, 0.11974261205401183, 0.10415816492425024, 0.08961196974984807, 0.07611084068772354, 0.0636644039088909, 0.052284562239718606, 0.04198488367312083, 0.032779950309303515, 0.024684699578773305, 0.01771378469751703, 0.011880976497257148, 0.007198624296163947, 0.003677189472002147, 0.001324861951847997, 0.00014726695273495412]",,,,,,,
100,0.0412462638290135,numeric,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.146232156817318e-09, 3.38860270047188e-08, 4.0064038705527837e-07, 3.638165763858639e-06, 2.5890371372700042e-05, 0.00014675302057961175, 0.0006714693795703197, 0.002507637734132551, 0.00771476920855589, 0.01970506641185856, 0.04206036011556765, 0.07543970289457255, 0.11422527432958007, 0.14656262875214285, 0.15986164291624394, 0.14859796845541007, 0.11794097037716766, 0.08003856087053866, 0.04648263711800264, 0.023109695161400656, 0.009834394926563834, 0.0035798920516477415, 0.0011134086552450609, 0.00029536498297315296, 6.667892507851421e-05, 1.277247681574348e-05, 2.0684641543162338e-06, 2.819659965660902e-07, 3.218269244310289e-08, 3.0561478353249186e-09, 2.3964455631940104e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.16720836695038,1802.8532973949368,78115.29866416327,3428448.6732620904,24.77983593312615,4.21500768547412,1830.2865655235944
100,0.0412462638290135,analytic,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3063940798153674e-09, 4.453329965668021e-08, 6.151639025907815e-07, 6.27823038472018e-06, 4.8528508435960685e-05, 0.00028971099857733664, 0.001356931275461619, 0.00505027228334239, 0.015093024073978658, 0.03653278129804429, 0.07213066209985688, 0.11684948368424013, 0.15605480214100323, 0.17248110355603116, 0.15824674924748044, 0.1207959194810099, 0.07684170510627564, 0.04077555948193043, 0.018056515474276537, 0.006671487201283794, 0.0020551546176319335, 0.000527147719944108, 0.00011237471922606779, 1.9859854849423068e-05, 2.9007033841027854e-06, 3.4882297685654223e-07, 3.4380786098055075e-08, 2.7625840221482967e-09, 1.7983971512365765e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.14652109049067,1476.4511899466338,57949.32987266527,2305249.457395687,21.294118639384124,3.2603247245715465,1352.1511445892977
100,0.0412462638290135,thermal,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7496424660612865e-09, 2.8330669203383438e-08, 3.4315803479598717e-07, 3.1886792347423044e-06, 2.3189283133652284e-05, 0.0001341327906486007, 0.0006253135594885073, 0.002375374103228652, 0.007420018649375008, 0.019206217483138607, 0.041460457275879076, 0.07504507944048508, 0.11440863690174596, 0.14745419222991923, 0.16114937525498108, 0.14969652890662744, 0.11841139244522489, 0.0798592834665612, 0.045955154597992764, 0.022569824547234815, 0.009457994034769872, 0.0033792478925423813, 0.001028110326626045, 0.0002658710148682441, 5.830092617655261e-05, 1.0807907975796071e-05, 1.6875485574261442e-06, 2.209361625495142e-07, 2.4123078758871216e-08, 2.182541594273074e-09, 1.6237947452946332e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.16720836519892,1802.4599351426896,78065.14298000708,3424128.0523022423,24.38647382858835,3.8202784772438463,1772.8049806207418
100,0.0454877794700377,pk,"[0.9995772000855571, 0.9962222376190452, 0.9895535344611469, 0.9796247122965476, 0.9666325968682117, 0.9505857128550831, 0.9318059714994391, 0.9104881070549905, 0.8867925679739347, 0.8609409504941914, 0.8331651422317607, 0.8039246643938375, 0.7735028073996894, 0.7415431094066446, 0.7093409810368203, 0.6759974654702229, 0.6425181418622364, 0.609178587811633, 0.5756334892305367, 0.5421424170814907, 0.5090483291361454, 0.4765384398806952, 0.444718971267346, 0.4136777058410411, 0.3834974700384203, 0.35425312477378607, 0.3260087478896598, 0.29881922475449013, 0.27273631392326886, 0.24781673458899708, 0.22412015817853748, 0.2016622922520687, 0.1803175234032494, 0.15993301328000617, 0.14087332798046773, 0.1233273566497215, 0.10655683896613811, 0.09141246752631664, 0.07713978867325386, 0.06422657725811946, 0.05257039111250756, 0.04205618692861999, 0.03270303042312344, 0.024516184698010524, 0.017530046947748665, 0.011752276563893037, 0.007089265689029832, 0.0036231388660516615, 0.0013036425103917224, 0.00014470167390162857]",,,,,,,
