model,qubits,depth,noise_param,density_matrix,kinks_distribution,mean_kinks,var_kinks,purity
qiskit_global_noise,6,17,1,"[[ 4.91132309e-02-1.16643806e-18j -6.50817726e-04+1.11762882e-03j
   1.03558622e-05-8.91528216e-05j ... -3.55980349e-04+9.24080004e-04j
  -1.50647680e-03+2.96699155e-04j  2.04214185e-03-1.35654052e-03j]
 [-6.50817726e-04-1.11762882e-03j  1.79058613e-02-3.30783307e-20j
   8.65548564e-03-8.51898816e-05j ...  5.24490242e-05-2.96792014e-04j
   2.15412478e-04+3.03643140e-04j  1.70287503e-03-4.85067961e-05j]
 [ 1.03558622e-05+8.91528216e-05j  8.65548564e-03+8.51898816e-05j
   1.38965220e-02-1.20697642e-19j ... -3.54651073e-05-6.10042770e-05j
   7.35043245e-04-5.15230534e-04j  1.75796711e-03+6.25027714e-04j]
 ...
 [-3.55980349e-04-9.24080004e-04j  5.24490242e-05+2.96792014e-04j
  -3.54651073e-05+6.10042770e-05j ...  1.56779638e-02+1.19244451e-19j
   3.85147451e-03+2.68228705e-03j -1.06111296e-03-7.81256830e-04j]
 [-1.50647680e-03-2.96699155e-04j  2.15412478e-04-3.03643140e-04j
   7.35043245e-04+5.15230534e-04j ...  3.85147451e-03-2.68228705e-03j
   2.20372385e-02-3.17214103e-19j -1.38972960e-04+3.09223112e-03j]
 [ 2.04214185e-03+1.35654052e-03j  1.70287503e-03+4.85067961e-05j
   1.75796711e-03-6.25027714e-04j ... -1.06111296e-03+7.81256830e-04j
  -1.38972960e-04-3.09223112e-03j  4.72388350e-02+1.01568652e-18j]]","{2: 0.4449227, 6: 0.0528734, 4: 0.40583218, 0: 0.09637172}",2.8304145199999997,2.1652017249731697,0.03511989048682024
qiskit_global_noise,6,18,1,"[[ 5.27734103e-02-8.05588896e-19j -3.65344571e-04+1.33416994e-03j
  -5.58446807e-04+1.25927641e-03j ...  5.75142144e-04+5.79729463e-04j
  -1.24515014e-03+7.80647949e-04j  9.58256779e-04-1.68040870e-03j]
 [-3.65344571e-04-1.33416994e-03j  1.99637834e-02-9.20383671e-19j
   9.64722149e-03-4.83593335e-04j ... -5.98041155e-04+4.50872008e-04j
  -3.82492393e-04-2.76072262e-04j  8.57606123e-04+5.53052192e-04j]
 [-5.58446807e-04-1.25927641e-03j  9.64722149e-03+4.83593335e-04j
   1.63620374e-02+7.20096590e-19j ... -1.35750870e-05-5.31847210e-04j
   1.38363371e-04-5.20853769e-04j -2.43506268e-04-1.52921047e-04j]
 ...
 [ 5.75142144e-04-5.79729463e-04j -5.98041155e-04-4.50872008e-04j
  -1.35750870e-05+5.31847210e-04j ...  1.41699999e-02-1.24645980e-19j
   3.09931257e-03+2.88953023e-03j -5.24271061e-04-1.49820471e-03j]
 [-1.24515014e-03-7.80647949e-04j -3.82492393e-04+2.76072262e-04j
   1.38363371e-04+5.20853769e-04j ...  3.09931257e-03-2.88953023e-03j
   1.91231842e-02-2.38502455e-19j -2.31957702e-04-1.22393950e-03j]
 [ 9.58256779e-04+1.68040870e-03j  8.57606123e-04-5.53052192e-04j
  -2.43506268e-04+1.52921047e-04j ... -5.24271061e-04+1.49820471e-03j
  -2.31957702e-04+1.22393950e-03j  4.60840314e-02-1.26578422e-18j]]","{4: 0.40841166, 2: 0.44158484, 6: 0.0511513, 0: 0.0988522}",2.82372412,2.1689548141302257,0.03446116324476822
qiskit_global_noise,6,19,1,"[[ 5.22530731e-02-3.93919448e-19j  2.51260710e-03+1.32283127e-03j
   1.35022301e-03-3.34002641e-04j ...  2.01600902e-03+1.67583927e-03j
   5.10708118e-04+9.13275059e-06j  4.53499908e-04+1.79288334e-03j]
 [ 2.51260710e-03-1.32283127e-03j  1.81858818e-02+3.31723937e-19j
   7.80419133e-03+4.72772317e-04j ... -4.00650629e-04+1.64832246e-04j
  -9.18270875e-04-2.58995920e-04j  1.26175979e-03+2.41796065e-04j]
 [ 1.35022301e-03+3.34002641e-04j  7.80419133e-03-4.72772317e-04j
   1.48729815e-02-6.63848176e-20j ...  4.81463855e-05+4.57108410e-04j
  -1.18240482e-04+3.79241741e-04j  2.75055056e-04+7.85588158e-04j]
 ...
 [ 2.01600902e-03-1.67583927e-03j -4.00650629e-04-1.64832246e-04j
   4.81463855e-05-4.57108410e-04j ...  1.45554923e-02-1.89412237e-19j
   3.70988423e-03+3.74373319e-03j -4.34329941e-04+1.25930251e-03j]
 [ 5.10708118e-04-9.13275059e-06j -9.18270875e-04+2.58995920e-04j
  -1.18240482e-04-3.79241741e-04j ...  3.70988423e-03-3.74373319e-03j
   2.20256608e-02+1.87870214e-19j  2.37712877e-04-5.42452909e-04j]
 [ 4.53499908e-04-1.79288334e-03j  1.26175979e-03-2.41796065e-04j
   2.75055056e-04-7.85588158e-04j ... -4.34329941e-04-1.25930251e-03j
   2.37712877e-04+5.42452909e-04j  4.60743982e-02+1.65974382e-19j]]","{2: 0.4400409, 4: 0.40637266, 6: 0.05529452, 0: 0.09829192}",2.8373395599999998,2.202233101259006,0.03353417389940176
qiskit_global_noise,6,20,1,"[[ 0.04666374-2.40455713e-19j  0.00098387-5.79292477e-04j
   0.00012283+7.68120824e-04j ... -0.00033146+8.24587375e-04j
  -0.00032673+3.40857892e-04j -0.00081835+4.66360905e-04j]
 [ 0.00098387+5.79292477e-04j  0.01693284+1.76426269e-19j
   0.00793465+4.60760641e-05j ... -0.00031377-3.23329929e-04j
   0.00016975-5.09560773e-05j -0.00018597-1.41151248e-03j]
 [ 0.00012283-7.68120824e-04j  0.00793465-4.60760641e-05j
   0.01563307+1.02944996e-19j ...  0.00062825-1.24735166e-04j
   0.00103355+3.73435907e-04j -0.00021909+3.01227414e-04j]
 ...
 [-0.00033146-8.24587375e-04j -0.00031377+3.23329929e-04j
   0.00062825+1.24735166e-04j ...  0.01524692-5.53327661e-19j
   0.00338779+3.17108719e-03j -0.0003347 -5.42823662e-05j]
 [-0.00032673-3.40857892e-04j  0.00016975+5.09560773e-05j
   0.00103355-3.73435907e-04j ...  0.00338779-3.17108719e-03j
   0.02222014-2.68578054e-19j  0.00067936-9.43762825e-04j]
 [-0.00081835-4.66360905e-04j -0.00018597+1.41151248e-03j
  -0.00021909-3.01227414e-04j ... -0.0003347 +5.42823662e-05j
   0.00067936+9.43762825e-04j  0.0450488 +1.35104466e-18j]]","{4: 0.4187667, 2: 0.4394518, 6: 0.05004762, 0: 0.09173388}",2.8542561199999996,2.1130107214425458,0.03203502681902828
qiskit_global_noise,6,21,1,"[[ 4.79195015e-02-9.09706821e-19j -7.31590517e-04+1.20165669e-03j
  -8.07248792e-04+4.36605079e-04j ... -4.00989800e-04-3.53988768e-04j
  -4.22508630e-04-6.60310558e-04j  2.79421205e-04-4.83506002e-04j]
 [-7.31590517e-04-1.20165669e-03j  1.72081573e-02+1.28870218e-18j
   7.73659475e-03+2.55299630e-04j ... -8.57196609e-04-1.35187908e-04j
  -1.92675116e-04-5.68515457e-05j  7.77841852e-04+2.16919548e-04j]
 [-8.07248792e-04-4.36605079e-04j  7.73659475e-03-2.55299630e-04j
   1.56357664e-02+7.07016283e-19j ... -9.65213195e-04+7.24834088e-04j
   4.42037954e-04+1.20255554e-04j  4.64261918e-04-2.63430874e-04j]
 ...
 [-4.00989800e-04+3.53988768e-04j -8.57196609e-04+1.35187908e-04j
  -9.65213195e-04-7.24834088e-04j ...  1.30756377e-02+6.00861509e-19j
   3.18306200e-03+3.02305894e-03j  1.62168546e-03-6.39670954e-04j]
 [-4.22508630e-04+6.60310558e-04j -1.92675116e-04+5.68515457e-05j
   4.42037954e-04-1.20255554e-04j ...  3.18306200e-03-3.02305894e-03j
   1.83805169e-02-3.26457933e-19j  7.82904415e-05-3.90591179e-04j]
 [ 2.79421205e-04+4.83506002e-04j  7.77841852e-04-2.16919548e-04j
   4.64261918e-04+2.63430874e-04j ...  1.62168546e-03+6.39670954e-04j
   7.82904415e-05+3.90591179e-04j  4.25037917e-02-7.32976996e-19j]]","{2: 0.43680094, 4: 0.4221626, 0: 0.09043382, 6: 0.05060264}",2.86586812,2.1103003187676657,0.031282803322390244
qiskit_global_noise,6,22,1,"[[ 4.64064001e-02+1.62582892e-18j -6.93168219e-04-1.04211111e-03j
  -8.93897426e-04-2.21867244e-04j ... -1.11834001e-03-1.02050423e-03j
  -3.09299712e-04-8.44263838e-04j -4.70493684e-04+8.81330652e-04j]
 [-6.93168219e-04+1.04211111e-03j  1.77807670e-02-1.09115462e-18j
   7.65618573e-03+2.99200201e-04j ... -5.23980918e-04+8.20369873e-04j
   4.49682084e-04+7.95749874e-04j  1.78890855e-03+2.37007451e-04j]
 [-8.93897426e-04+2.21867244e-04j  7.65618573e-03-2.99200201e-04j
   1.71472454e-02+1.70180566e-20j ...  1.00354567e-04-5.74883622e-04j
  -8.88123900e-05+2.99334247e-04j  1.12473507e-03-6.40033187e-04j]
 ...
 [-1.11834001e-03+1.02050423e-03j -5.23980918e-04-8.20369873e-04j
   1.00354567e-04+5.74883622e-04j ...  1.51264253e-02+1.60037135e-19j
   3.07835828e-03+2.91065460e-03j -2.59980323e-03+1.42442580e-04j]
 [-3.09299712e-04+8.44263838e-04j  4.49682084e-04-7.95749874e-04j
  -8.88123900e-05-2.99334247e-04j ...  3.07835828e-03-2.91065460e-03j
   1.97240367e-02+3.73914224e-20j  1.36238038e-03+5.31907534e-04j]
 [-4.70493684e-04-8.81330652e-04j  1.78890855e-03-2.37007451e-04j
   1.12473507e-03+6.40033187e-04j ... -2.59980323e-03-1.42442580e-04j
   1.36238038e-03-5.31907534e-04j  4.33474332e-02+2.51625537e-19j]]","{4: 0.41106378, 2: 0.4486751, 6: 0.05050142, 0: 0.0897597}",2.84461384,2.0979441012804543,0.030490884082199673
qiskit_global_noise,6,23,1,"[[ 4.68294119e-02+6.06180187e-19j  4.12862864e-04-3.00083861e-04j
   5.96343367e-04+2.90055745e-04j ... -3.30667505e-05-6.19585145e-04j
   4.05903126e-04-8.33298117e-05j -1.10714702e-03-1.46346698e-03j]
 [ 4.12862864e-04+3.00083861e-04j  1.83862926e-02-7.08543060e-20j
   7.59602012e-03+2.88128126e-04j ...  1.81651327e-05-1.10342232e-04j
  -9.14719369e-04+1.85647255e-04j -3.20874219e-04+4.08030173e-04j]
 [ 5.96343367e-04-2.90055745e-04j  7.59602012e-03-2.88128126e-04j
   1.54711281e-02-4.17752414e-20j ...  3.71495777e-04-1.17890157e-03j
   4.24487253e-04+7.41056466e-04j -6.91588869e-04+3.21238666e-04j]
 ...
 [-3.30667505e-05+6.19585145e-04j  1.81651327e-05+1.10342232e-04j
   3.71495777e-04+1.17890157e-03j ...  1.39844641e-02+6.72644745e-19j
   3.16010365e-03+1.63936181e-03j -5.40862931e-04-2.44849572e-04j]
 [ 4.05903126e-04+8.33298117e-05j -9.14719369e-04-1.85647255e-04j
   4.24487253e-04-7.41056466e-04j ...  3.16010365e-03-1.63936181e-03j
   2.14279839e-02+4.96596782e-19j -2.19572963e-03-1.31272508e-03j]
 [-1.10714702e-03+1.46346698e-03j -3.20874219e-04-4.08030173e-04j
  -6.91588869e-04-3.21238666e-04j ... -5.40862931e-04+2.44849572e-04j
  -2.19572963e-03+1.31272508e-03j  4.05997657e-02+3.76341397e-19j]]","{2: 0.44488986, 4: 0.42039066, 6: 0.04735224, 0: 0.08736724}",2.8554558,2.05686281424636,0.029518129020167167
qiskit_global_noise,6,24,1,"[[ 4.13277860e-02-5.64490708e-19j -9.41012089e-04+9.64220127e-04j
  -5.88037151e-04+1.13137802e-03j ...  9.23309646e-04+1.25473433e-03j
  -3.00557979e-04+1.28222294e-03j  3.39795048e-04+3.07385099e-03j]
 [-9.41012089e-04-9.64220127e-04j  1.76718376e-02+7.84842094e-19j
   7.06936746e-03+8.55171474e-04j ...  3.66888078e-06+6.12157086e-04j
  -7.54426796e-04+4.22325159e-05j  9.03836444e-04+8.68616929e-04j]
 [-5.88037151e-04-1.13137802e-03j  7.06936746e-03-8.55171474e-04j
   1.58625138e-02-2.17479097e-19j ...  2.09003393e-04-2.38306380e-04j
  -2.57793127e-06+3.78879445e-04j  1.16986231e-03+7.75510000e-04j]
 ...
 [ 9.23309646e-04-1.25473433e-03j  3.66888078e-06-6.12157086e-04j
   2.09003393e-04+2.38306380e-04j ...  1.47473479e-02+1.19819163e-19j
   2.88552960e-03+2.72174421e-03j  1.29046610e-03+9.60763613e-04j]
 [-3.00557979e-04-1.28222294e-03j -7.54426796e-04-4.22325159e-05j
  -2.57793127e-06-3.78879445e-04j ...  2.88552960e-03-2.72174421e-03j
   1.97004700e-02+4.13966707e-19j -1.12210612e-03+1.86362997e-04j]
 [ 3.39795048e-04-3.07385099e-03j  9.03836444e-04-8.68616929e-04j
   1.16986231e-03-7.75510000e-04j ...  1.29046610e-03-9.60763613e-04j
  -1.12210612e-03-1.86362997e-04j  4.15908296e-02+1.20400397e-18j]]","{4: 0.42258816, 2: 0.44567398, 6: 0.04882994, 0: 0.08290792}",2.87468024,2.0381978377535424,0.028819324878586954
qiskit_global_noise,6,25,1,"[[ 4.35447979e-02-1.41609284e-19j  2.44828192e-04-5.75596983e-04j
   2.49247218e-06-1.65586856e-04j ...  9.66145430e-04+8.10680683e-04j
  -7.58716488e-04+2.16906942e-04j -2.06595285e-04+3.69015431e-04j]
 [ 2.44828192e-04+5.75596983e-04j  1.70232280e-02-5.59666958e-19j
   6.19753469e-03-8.51643196e-04j ...  2.09225900e-05-2.40842995e-04j
  -5.95577789e-04+1.44497907e-04j  1.45782781e-03-7.77863371e-06j]
 [ 2.49247218e-06+1.65586856e-04j  6.19753469e-03+8.51643196e-04j
   1.55497198e-02+5.20905993e-19j ... -2.24169906e-04-5.40178253e-04j
   1.34001212e-04-1.04052669e-04j -2.31259049e-04-1.13898025e-04j]
 ...
 [ 9.66145430e-04-8.10680683e-04j  2.09225900e-05+2.40842995e-04j
  -2.24169906e-04+5.40178253e-04j ...  1.41724636e-02+2.59284832e-19j
   2.68930558e-03+3.32375939e-03j  5.08711774e-04-2.26717070e-04j]
 [-7.58716488e-04-2.16906942e-04j -5.95577789e-04-1.44497907e-04j
   1.34001212e-04+1.04052669e-04j ...  2.68930558e-03-3.32375939e-03j
   2.05787669e-02+1.53425449e-18j  5.89960550e-04+1.57923575e-03j]
 [-2.06595285e-04-3.69015431e-04j  1.45782781e-03+7.77863371e-06j
  -2.31259049e-04+1.13898025e-04j ...  5.08711774e-04+2.26717070e-04j
   5.89960550e-04-1.57923575e-03j  3.86714247e-02-3.02012138e-19j]]","{2: 0.44817626, 4: 0.42151116, 0: 0.08225432, 6: 0.04805826}",2.87074672,2.0257942296092413,0.027647292516687398
qiskit_dephasing,6,0,1,"[[0.015625+0.j 0.015625+0.j 0.015625+0.j ... 0.015625+0.j 0.015625+0.j
  0.015625+0.j]
 [0.015625+0.j 0.015625+0.j 0.015625+0.j ... 0.015625+0.j 0.015625+0.j
  0.015625+0.j]
 [0.015625+0.j 0.015625+0.j 0.015625+0.j ... 0.015625+0.j 0.015625+0.j
  0.015625+0.j]
 ...
 [0.015625+0.j 0.015625+0.j 0.015625+0.j ... 0.015625+0.j 0.015625+0.j
  0.015625+0.j]
 [0.015625+0.j 0.015625+0.j 0.015625+0.j ... 0.015625+0.j 0.015625+0.j
  0.015625+0.j]
 [0.015625+0.j 0.015625+0.j 0.015625+0.j ... 0.015625+0.j 0.015625+0.j
  0.015625+0.j]]","{4: 0.46872216, 6: 0.03126232, 2: 0.46877772, 0: 0.0312378}",3.0000180000000003,1.500000959676,0.9999999999999999
qiskit_dephasing,6,1,1,"[[ 0.04615279-2.99022959e-19j  0.01509355+4.19363547e-03j
   0.01710772-2.42141241e-03j ...  0.00102228-4.86041668e-03j
   0.00437611-2.75162015e-02j -0.03207983-2.15109665e-02j]
 [ 0.01509355-4.19363547e-03j  0.00562329-4.73288130e-20j
   0.00550227-2.42548028e-03j ... -0.00072716-1.47418078e-03j
  -0.00278313-8.69980280e-03j -0.01206306-1.83235817e-03j]
 [ 0.01710772+2.42141241e-03j  0.00550227+2.42548028e-03j
   0.00658902-5.44811592e-20j ...  0.00080885-2.15362319e-03j
   0.00272681-1.09798518e-02j -0.01260692-9.24423865e-03j]
 ...
 [ 0.00102228+4.86041668e-03j -0.00072716+1.47418078e-03j
   0.00080885+2.15362319e-03j ...  0.01246886+9.58837061e-20j
   0.01913938-7.46131392e-03j -0.01715582-2.51590499e-02j]
 [ 0.00437611+2.75162015e-02j -0.00278313+8.69980280e-03j
   0.00272681+1.09798518e-02j ...  0.01913938+7.46131392e-03j
   0.05196238+9.74426703e-21j  0.00691302-7.49692608e-02j]
 [-0.03207983+2.15109665e-02j -0.01206306+1.83235817e-03j
  -0.01260692+9.24423865e-03j ... -0.01715582+2.51590499e-02j
   0.00691302+7.49692608e-02j  0.13046262+5.20683011e-19j]]","{4: 0.1625441, 6: 0.00999958, 2: 0.65093326, 0: 0.17652306}",2.0120404,1.51611694876784,0.5627092482804004
qiskit_dephasing,6,2,1,"[[ 0.05377569+8.29767028e-19j  0.00735915-4.17240448e-03j
   0.01542204-8.46552654e-03j ... -0.00118563+3.71526002e-03j
  -0.0154899 +8.32718264e-04j  0.01446518+1.87998334e-02j]
 [ 0.00735915+4.17240448e-03j  0.00168127-1.28265352e-19j
   0.00291174-8.39852470e-05j ... -0.00047033-2.97015055e-04j
  -0.00194617-1.35291124e-03j  0.00133106+3.29576382e-03j]
 [ 0.01542204+8.46552654e-03j  0.00291174+8.39852470e-05j
   0.0060609 +9.39463300e-20j ... -0.00140584+7.65547716e-04j
  -0.00619093-1.90022765e-03j  0.00404837+8.02371729e-03j]
 ...
 [-0.00118563-3.71526002e-03j -0.00047033+2.97015055e-04j
  -0.00140584-7.65547716e-04j ...  0.02050363+2.13683119e-20j
   0.02428723+8.58292532e-03j -0.01515493+1.36684854e-02j]
 [-0.0154899 -8.32718264e-04j -0.00194617+1.35291124e-03j
  -0.00619093+1.90022765e-03j ...  0.02428723-8.58292532e-03j
   0.04867729+4.64580631e-20j -0.04007653-1.67815677e-03j]
 [ 0.01446518-1.87998334e-02j  0.00133106-3.29576382e-03j
   0.00404837-8.02371729e-03j ... -0.01515493-1.36684854e-02j
  -0.04007653+1.67815677e-03j  0.12705711+1.42559033e-18j]]","{6: 0.00614488, 4: 0.17467486, 2: 0.6384453, 0: 0.18073496}",2.01245932,1.5198021253451375,0.3713887453458483
qiskit_dephasing,6,3,1,"[[ 0.04070588-9.73232386e-20j  0.00799881-7.26580661e-03j
   0.01347841-5.88507327e-03j ...  0.00350601+2.61650492e-03j
  -0.00115086+9.06974103e-03j -0.00064226-7.93197540e-03j]
 [ 0.00799881+7.26580661e-03j  0.00401682+2.48557580e-19j
   0.00447753+1.33284145e-03j ...  0.00083062+2.37727701e-03j
  -0.00154364+2.94517639e-03j  0.00156732+1.75576240e-04j]
 [ 0.01347841+5.88507327e-03j  0.00447753-1.33284145e-03j
   0.00630004+4.52762457e-19j ...  0.0020178 +2.07284187e-03j
  -0.00023792+4.81849553e-03j -0.00059069-1.47622941e-03j]
 ...
 [ 0.00350601-2.61650492e-03j  0.00083062-2.37727701e-03j
   0.0020178 -2.07284187e-03j ...  0.03150894+1.57796335e-19j
   0.03215161+2.69227250e-02j  0.01172742+1.07926063e-02j]
 [-0.00115086-9.06974103e-03j -0.00154364-2.94517639e-03j
  -0.00023792-4.81849553e-03j ...  0.03215161-2.69227250e-02j
   0.07085157+5.66031461e-19j  0.04294854+1.86460191e-02j]
 [-0.00064226+7.93197540e-03j  0.00156732-1.75576240e-04j
  -0.00059069+1.47622941e-03j ...  0.01172742-1.07926063e-02j
   0.04294854-1.86460191e-02j  0.18237926+5.53376789e-19j]]","{6: 0.00312652, 4: 0.13392086, 2: 0.63985592, 0: 0.2230967}",1.8341544,1.45058979696064,0.26708913140949875
qiskit_dephasing,6,4,1,"[[ 0.0390647 +2.26906892e-19j  0.01182083-3.28546911e-03j
   0.01199503-7.75262935e-04j ...  0.00334192-4.89161930e-03j
   0.00863944+9.26266308e-04j  0.00171555+6.80619768e-04j]
 [ 0.01182083+3.28546911e-03j  0.00628923+9.11846850e-20j
   0.0053081 +1.09509876e-03j ...  0.00141261-2.00862799e-03j
   0.00240295+8.38553911e-05j -0.00148242+7.09012598e-04j]
 [ 0.01199503+7.75262935e-04j  0.0053081 -1.09509876e-03j
   0.00526573-6.54585473e-20j ...  0.00055905-2.23544486e-03j
   0.00261523-1.15017357e-03j  0.00031538-3.22912712e-04j]
 ...
 [ 0.00334192+4.89161930e-03j  0.00141261+2.00862799e-03j
   0.00055905+2.23544486e-03j ...  0.03195042-3.99269308e-19j
   0.02497686+2.84192520e-02j  0.00559232-5.39228608e-04j]
 [ 0.00863944-9.26266308e-04j  0.00240295-8.38553911e-05j
   0.00261523+1.15017357e-03j ...  0.02497686-2.84192520e-02j
   0.06469649-4.60040534e-19j  0.03093352-4.84332479e-02j]
 [ 0.00171555-6.80619768e-04j -0.00148242-7.09012598e-04j
   0.00031538+3.22912712e-04j ...  0.00559232+5.39228608e-04j
   0.03093352+4.84332479e-02j  0.2335567 +1.17795856e-18j]]","{6: 0.00578764, 4: 0.15537402, 2: 0.56627676, 0: 0.27256158}",1.7887754400000002,1.7597288252528065,0.21104418263801777
qiskit_dephasing,6,5,1,"[[ 3.43733358e-02+2.10638300e-19j  7.09238377e-03+2.47716870e-03j
   6.24167915e-03+4.71331737e-04j ... -3.62743159e-03-1.33244859e-03j
  -6.49279534e-04-4.29101767e-03j  2.67624357e-04-1.84927429e-03j]
 [ 7.09238377e-03-2.47716870e-03j  4.20605179e-03+5.02374182e-20j
   2.81945839e-03+5.10180072e-05j ... -7.72675695e-04+4.55404470e-06j
  -1.14093689e-04-5.47469503e-04j  1.40730269e-04-4.77117581e-04j]
 [ 6.24167915e-03-4.71331737e-04j  2.81945839e-03-5.10180072e-05j
   2.65343834e-03+2.61862227e-19j ... -6.97231931e-04+7.40055648e-05j
  -3.79160721e-04-3.06980335e-04j  7.83288389e-04+7.19687064e-04j]
 ...
 [-3.62743159e-03+1.33244859e-03j -7.72675695e-04-4.55404470e-06j
  -6.97231931e-04-7.40055648e-05j ...  3.20745837e-02-4.48681822e-20j
   2.36694355e-02+2.37503850e-02j -3.67980951e-03+2.88342420e-03j]
 [-6.49279534e-04+4.29101767e-03j -1.14093689e-04+5.47469503e-04j
  -3.79160721e-04+3.06980335e-04j ...  2.36694355e-02-2.37503850e-02j
   4.95848204e-02+1.80137650e-19j -2.62679678e-02-1.00097667e-02j]
 [ 2.67624357e-04+1.84927429e-03j  1.40730269e-04+4.77117581e-04j
   7.83288389e-04-7.19687064e-04j ... -3.67980951e-03-2.88342420e-03j
  -2.62679678e-02+1.00097667e-02j  2.54870385e-01+3.78047745e-19j]]","{4: 0.15712958, 6: 0.00747732, 2: 0.5461017, 0: 0.2892914}",1.76558564,1.8503709478257901,0.1907834140869845
qiskit_dephasing,6,6,1,"[[ 3.00099512e-02-3.25493056e-20j  3.59872540e-03+1.60875892e-03j
   4.14602415e-03-1.84487307e-03j ... -9.85045191e-04+2.65486913e-03j
  -2.48685521e-03+6.22372272e-04j -6.38888628e-05+5.31525082e-03j]
 [ 3.59872540e-03-1.60875892e-03j  3.79825076e-03-2.78670359e-19j
   2.60857493e-03+1.82120763e-04j ...  2.55419466e-04-2.44317097e-04j
   2.70819116e-04-3.73338485e-04j  5.84479434e-06+8.29190790e-04j]
 [ 4.14602415e-03+1.84487307e-03j  2.60857493e-03-1.82120763e-04j
   3.14956976e-03-6.77482794e-19j ... -1.63270400e-04-7.62629609e-05j
   7.73603788e-05-5.12529586e-04j -7.44368717e-04+1.07814147e-03j]
 ...
 [-9.85045191e-04-2.65486913e-03j  2.55419466e-04+2.44317097e-04j
  -1.63270400e-04+7.62629609e-05j ...  2.95144268e-02+8.51479870e-20j
   1.95363302e-02+2.22335652e-02j -2.72341457e-03+3.17335849e-03j]
 [-2.48685521e-03-6.22372272e-04j  2.70819116e-04+3.73338485e-04j
   7.73603788e-05+5.12529586e-04j ...  1.95363302e-02-2.22335652e-02j
   4.47758120e-02-1.97309258e-19j  1.20429294e-02+1.63529472e-02j]
 [-6.38888628e-05-5.31525082e-03j  5.84479434e-06-8.29190790e-04j
  -7.44368717e-04-1.07814147e-03j ... -2.72341457e-03-3.17335849e-03j
   1.20429294e-02-1.63529472e-02j  2.76889817e-01+3.86731866e-18j]]","{6: 0.01114516, 4: 0.1577124, 2: 0.52429332, 0: 0.30684912}",1.7463072,1.97220860322816,0.1768461802514387
qiskit_dephasing,6,7,1,"[[ 2.74497750e-02-2.08733694e-19j  1.61109923e-03+6.69979641e-04j
   4.19722760e-03-1.57981397e-03j ...  2.50307697e-04-4.49280642e-05j
   4.10596284e-04+2.55890716e-04j  1.10104319e-03-3.00908361e-03j]
 [ 1.61109923e-03-6.69979641e-04j  3.91497241e-03-1.87258603e-20j
   3.02958287e-03+8.64016914e-04j ...  2.45231077e-07-1.18922502e-04j
   3.75853929e-05-4.33035246e-04j -1.00519233e-03-4.63991337e-04j]
 [ 4.19722760e-03+1.57981397e-03j  3.02958287e-03-8.64016914e-04j
   3.96661486e-03-3.77953721e-19j ...  9.48172353e-05-1.96257020e-04j
   1.72038389e-04-3.73805440e-04j -9.93638602e-04-8.33044396e-04j]
 ...
 [ 2.50307697e-04+4.49280642e-05j  2.45231077e-07+1.18922502e-04j
   9.48172353e-05+1.96257020e-04j ...  2.55811705e-02+5.32061086e-19j
   1.47051182e-02+1.87000907e-02j -1.04059064e-03+2.30961107e-03j]
 [ 4.10596284e-04-2.55890716e-04j  3.75853929e-05+4.33035246e-04j
   1.72038389e-04+3.73805440e-04j ...  1.47051182e-02-1.87000907e-02j
   3.87642355e-02+3.40439482e-20j  1.61454167e-02-1.88659354e-02j]
 [ 1.10104319e-03+3.00908361e-03j -1.00519233e-03+4.63991337e-04j
  -9.93638602e-04+8.33044396e-04j ... -1.04059064e-03-2.30961107e-03j
   1.61454167e-02+1.88659354e-02j  2.97568016e-01-3.93756987e-18j]]","{4: 0.16365632, 6: 0.01351792, 2: 0.49786214, 0: 0.32496362}",1.73145708,2.0986511801178733,0.1717758455402093
